id,name,brand,category,store_id,price,discount,stock,image_count,image_first
45bc4eef-016c-4c9d-b7b6-8c7030f8cd02,Nike Sportswear Tech Fleece,Nike,Little Kids' Joggers,ac1cdc4e-b26e-4036-af6c-7055f2f3db00,45,6,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/cunwor9o2glsdy3jcvou/sportswear-tech-fleece-little-kids-joggers-1LgwDr.png"
139e5228-2196-4d76-93aa-abb5ce0a52ff,Paris Saint-Germain Strike,Nike,Big Kids' Nike Dri-FIT Short-Sleeve Soccer Top,f94355b1-fad9-4e7d-a89c-4d10822ae8c9,45,19,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/4137402a-cc88-4d73-b11e-f62d6e6e2acf/paris-saint-germain-strike-big-kids-dri-fit-short-sleeve-soccer-top-xXsvqC.png"
c0d88e02-6a10-42fa-a101-ec2d56efddcd,Croatia 2022/23 Stadium Away,Nike,Women's Nike Dri-FIT Soccer Jersey,86a6198c-ccbc-4865-aed3-e00e5926ab4a,95,15,1000,3,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/09edc277-91ae-41c1-b637-ea626da04c55/croatia-2022-23-stadium-away-womens-dri-fit-soccer-jersey-SxfJQn.png"
d1155e55-e848-4186-863f-1653b8c14776,Nike Therma Lockup (NFL Kansas City Chiefs),Nike,Men's Full-Zip Hoodie,41bb38d7-ef23-4901-9141-47299af0a738,95,7,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/89458020-503e-41ac-91a3-14811c5e1f52/therma-lockup-kansas-city-chiefs-mens-full-zip-hoodie-Tbtw3q.png"
8229e66a-304b-4cae-8a27-9d830831fa9e,Nike Dri-FIT Primetime Logo (MLB San Francisco Giants),Nike,Men's Shorts,a0595d6c-ec3d-4c7a-99ff-d786e43fedf0,45,7,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/2606c354-8040-4ca8-aacb-ec5629fd3baf/dri-fit-primetime-logo-san-francisco-giants-mens-shorts-z0DGWC.png"
637a2057-d02d-4b66-8789-1d5f93681968,Nike City Connect Wordmark (MLB Kansas City Royals),Nike,Men's T-Shirt,41bb38d7-ef23-4901-9141-47299af0a738,30,42,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/c31f89cd-733c-4e5d-ac99-e8290392621d/city-connect-wordmark-kansas-city-royals-mens-t-shirt-8VMhxT.png"
a39515b4-5f3f-4330-b5b5-7980ae27a2ec,Nike College Therma (Michigan State),Nike,Women's Long-Sleeve 1/2-Zip Fleece,00000000-0000-0000-0000-000000000000,40,44,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/1bd9d8c2-2761-4606-8282-2eadbddd1ed3/therma-michigan-state-womens-long-sleeve-1-2-zip-fleece-pw1bPx.png"
7ec72672-a9d2-4475-8f9c-8969253455f6,Portugal 2022/23 Stadium Home,Nike,Men's Nike Dri-FIT Soccer Shorts,00000000-0000-0000-0000-000000000000,52,17,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/e3acbe03-1614-4945-aa6c-57f2badae1a2/portugal-2022-23-stadium-home-mens-dri-fit-soccer-shorts-whL9Wc.png"
d58a758e-b9d6-473a-9886-25280a60b902,Nike College Legacy91 (UNC),Nike,Hat,86a6198c-ccbc-4865-aed3-e00e5926ab4a,21,32,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/fb221958-18a4-4c4e-a02f-46c87e4f6ccd/legacy91-unc-hat-m8jP7l.png"
0bc92a71-7f95-44fd-8a56-7c16e1d43151,Nike Rewind Playback Helmet (NFL Tennessee Titans),Nike,Men's Long-Sleeve T-Shirt,7ea83b1d-b9f8-4b46-a80b-f5692c689960,55,6,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/65375c18-fd8d-4d1b-8b58-c27acf03bae7/rewind-playback-helmet-tennessee-titans-mens-long-sleeve-t-shirt-dq5Ngw.png"
15d5751e-67f3-4e3c-928b-fd4c60c5ff56,Denver Nuggets Nike x Filip Pagowski,Nike,Men's NBA T-Shirt,66298e24-37cb-4207-bc17-d0bcacc5406d,21,41,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/ullzf167gl2hq6naxi36/denver-nuggets-filip-pagowski-mens-nba-t-shirt-WXs14r.png"
271cb9e6-91ad-4946-a6fc-69873cde156f,Hurley Palmdale,Nike,Boys' Board Shorts,41bb38d7-ef23-4901-9141-47299af0a738,40,30,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/a767fe41-827e-40a3-9985-33f5345f441b/hurley-palmdale-boys-board-shorts-rJTJtK.png"
93fa0caf-ee21-4511-9757-107302aecec2,NFL Minnesota Vikings Nike Vapor Untouchable (Randy Moss),Nike,Men's Limited Football Jersey,f94355b1-fad9-4e7d-a89c-4d10822ae8c9,160,41,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/1e36d98d-b4c6-47d3-91ab-3615b4fdb009/minnesota-vikings-vapor-untouchable-randy-moss-mens-limited-football-jersey-0HVr67.png"
ba21fa2e-21d3-49c4-9f23-d2cd0e657c4f,Air Jordan 1 Zoom CMFT,Nike,Shoes,a0595d6c-ec3d-4c7a-99ff-d786e43fedf0,150,7,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/4b95e771-5ca2-4d71-9947-2fc8367f8e45/air-jordan-1-zoom-cmft-shoes-0d4Vf0.png"
0b2f0955-6d8f-47ea-8536-bf0e9e900f2f,Nike Air Pegasus 83 Premium,Nike,Men's Shoes,b7210178-11c9-4327-b6d9-43430059237a,89,49,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/64669fb7-f1fd-46ff-9981-0f7017e46ade/air-pegasus-83-premium-mens-shoes-hJdgTj.png"
b2f87be7-9353-423d-bd39-72ccc5b6fd9f,Nike College (Alabama),Nike,Women's Boxy T-Shirt,86a6198c-ccbc-4865-aed3-e00e5926ab4a,18,6,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/f909a4a8-ac33-4cad-a924-f8da65789f1c/alabama-womens-boxy-t-shirt-dZGnQN.png"
a481c911-13ad-4553-bbb6-627ae20c15d2,Nike,Nike,Little Kids' JDI Hat,a0595d6c-ec3d-4c7a-99ff-d786e43fedf0,18,2,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/a364b703-76e2-460e-8126-16b5e3fd0c30/little-kids-jdi-hat-JzwF8x.png"
0d7eaa64-298a-4fcb-b0c8-6c2c47113a2e,Nike Fury,Nike,Men's Printed Headband,cac8c4d3-3bf3-4c6f-a23e-bba0d33d6a9f,13,40,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/94632fe9-eeb5-41ef-9dc5-eb6ee6e81990/fury-mens-printed-headband-GmltrG.png"
f32847f1-0057-423e-ae2e-c89ed822ee16,Nike Myriad,Nike,Sunglasses,f94355b1-fad9-4e7d-a89c-4d10822ae8c9,69,46,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/teuorhvtz4yoacqebuqb/myriad-sunglasses-LjMP6s.png"
d6d6edb3-9992-48a7-8262-153d583e79d4,Nike Dri-FIT Crucial Catch (NFL Buffalo Bills),Nike,Women's Pullover Hoodie,bf767091-be35-4f0e-879a-e47bd706d19f,85,27,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/22a5a49a-427c-4923-ab54-38ec9e04d6d8/dri-fit-crucial-catch-buffalo-bills-womens-pullover-hoodie-p3NB8x.png"
a1cb1608-040b-4619-a75b-daa4dae03e96,Chelsea FC Strike,Nike,Men's Nike Dri-FIT Soccer Track Jacket,f94355b1-fad9-4e7d-a89c-4d10822ae8c9,90,46,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/31d0b554-f08d-4d96-9e77-23aca9301e36/chelsea-fc-strike-mens-dri-fit-soccer-track-jacket-gxwm7n.png"
981af3bb-6eb2-4cfa-bcfa-1b499be30a88,MLB Boston Red Sox,Nike,Women's Replica Baseball Jersey,7ea83b1d-b9f8-4b46-a80b-f5692c689960,115,12,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/83cb4486-b4d7-4ac2-a359-c5f24ce56f43/boston-red-sox-womens-replica-baseball-jersey-T3tlwS.png"
8f8e8029-3374-4acd-821f-836987c920a4,MLB Arizona Diamondbacks City Connect,Nike,Men's Replica Baseball Jersey,7ea83b1d-b9f8-4b46-a80b-f5692c689960,135,11,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/2c8c1994-c74f-4847-9937-4fa9882c3523/arizona-diamondbacks-city-connect-mens-replica-baseball-jersey-8pr3TS.png"
d366e4f4-c11f-4c45-baab-58c36cf121d6,Nike College Max 90 (Gonzaga),Nike,Men's Long-Sleeve T-Shirt,bd575703-1e35-4121-9937-d9aee3faf656,26,25,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/6b6b2ec4-2d30-44ac-9db5-bd2a5661bd56/max-90-gonzaga-mens-long-sleeve-t-shirt-cPntKQ.png"
2edc4053-2313-4129-be84-ea9f334dce27,Nike Dri-FIT,Nike,Toddler T-Shirt and Shorts Set,00000000-0000-0000-0000-000000000000,36,5,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/4ea280f3-bb60-4791-baef-40e2fc2f8c9f/dri-fit-toddler-t-shirt-and-shorts-set-d2PkRh.png"
ffee2898-0763-41dd-9635-c30ed6d615e8,Nike Therma Crucial Catch (NFL Atlanta Falcons),Nike,Men's Pullover Hoodie,5aecdcde-12a9-45bc-a8b2-3e5eb3f1623f,85,6,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/7efce24d-03f5-43b7-a0da-85445add781c/therma-crucial-catch-atlanta-falcons-mens-pullover-hoodie-9WWwcb.png"
534c691c-89b0-4f6b-bb9e-5b57aef7ff15,Zion 2,Nike,Men's Basketball Shoes,f8b9b9a5-9aa2-4a9c-90b8-c3ec93be89d8,119,16,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/a411221b-097a-4a09-abce-502d02e0b873/zion-2-mens-basketball-shoes-NlS7lv.png"
e3218f48-b606-454d-89ef-f1bd884fd5d0,Jordan,Nike,Little Kids' Hoodie,41bb38d7-ef23-4901-9141-47299af0a738,33,4,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/21ea7f99-4ff9-4039-8a52-d42480ba5f0c/jordan-little-kids-hoodie-1rSLKH.png"
1bb54674-bb48-40b7-a88b-542efd6d07b0,Nike Dri-FIT Sideline Velocity Lockup (NFL Buffalo Bills),Nike,Women's T-Shirt,f94355b1-fad9-4e7d-a89c-4d10822ae8c9,40,48,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/f94d221b-1e76-4cbf-9e87-ec97eb82b9bf/dri-fit-sideline-velocity-lockup-buffalo-bills-womens-t-shirt-Qnkls2.png"
b6294d84-0ee0-4e6e-9477-091567682684,Jordan,Nike,Little Kids' T-Shirt and Shorts Set,bf767091-be35-4f0e-879a-e47bd706d19f,34,11,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/a9d7f4bc-ba6e-43ca-8ab8-c64fa6b3038e/jordan-little-kids-t-shirt-and-shorts-set-gnW4JV.png"
28594344-467a-4bc7-8e3b-358266f6de1c,Nike Dri-FIT Athletic Arch Jersey (NFL Pittsburgh Steelers),Nike,Men's Pullover Hoodie,4342abcb-8995-4089-9e6e-16c363f2ce5a,100,7,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/04c60ba8-a8d6-4457-95f9-19bc0549de6c/dri-fit-athletic-arch-jersey-pittsburgh-steelers-mens-pullover-hoodie-LKxlFb.png"
15c814c4-3ca3-41f0-a12c-b5f219b624f2,Sylvia Fowles Lynx Explorer Edition,Nike,Nike Dri-FIT WNBA Victory Jersey,471d34fe-e486-4e31-8d71-67147096d170,100,48,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/bb9ced95-9d57-41f8-b81f-4750760eed4c/sylvia-fowles-lynx-explorer-edition-dri-fit-wnba-victory-jersey-M9HZFt.png"
fc7f979a-ffc4-4c98-8287-7c2467cc4efe,Nike Air,Nike,Big Kids' (Boys') Pullover Hoodie,ac1cdc4e-b26e-4036-af6c-7055f2f3db00,34,21,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/c45813e4-c2dc-40d4-809e-68a294ff98b2/air-big-kids-boys-pullover-hoodie-TV2v6D.png"
38a36b5d-28ca-4ea4-aa27-35ef5625f6fa,Nike Dri-FIT City Connect Striped (MLB San Francisco Giants),Nike,Men's Polo,f94355b1-fad9-4e7d-a89c-4d10822ae8c9,65,17,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/d9a4ad60-5f25-4593-a515-82960b203e34/dri-fit-city-connect-striped-san-francisco-giants-mens-polo-LcD3Mg.png"
74c60c0f-f22a-4060-b9e2-8b341fabee4f,Nike Team (NFL Buffalo Bills),Nike,Men's Tank Top,a0595d6c-ec3d-4c7a-99ff-d786e43fedf0,35,17,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/3afd6e68-518f-42a8-a82c-2f2aaf1b7228/team-buffalo-bills-mens-tank-top-JG4dd0.png"
9a4df419-de42-426a-a2c6-c12ac00a5b3a,Nike Pro,Nike,Men's Tights,4eeba00c-3694-4382-8b9b-32fabf143362,24,14,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/f9vhxhtq24v49plwcigg/pro-mens-tights-5qtjmK.png"
8126a527-9d3b-4325-b586-897645ce4226,Nike SFB Gen 2 8”,Nike,Tactical Boot,72ef5446-dee3-4824-b34c-5beb537c3750,140,49,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/ygil7q2pr3ncwexcs9fd/sfb-gen-2-8-tactical-boot-ZwTJlXe3.png"
aba042fc-f2da-411b-b66a-66c08d8acb00,Nike Air Force 1 '07 LV8,Nike,Men's Shoes,66298e24-37cb-4207-bc17-d0bcacc5406d,130,39,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/d5b46ed8-13d7-4c4f-babf-551657ee8953/air-force-1-07-lv8-mens-shoes-FmhLTk.png"
13589321-b282-45b8-8e35-8f203680c75c,Nike,Nike,Toddler Top and Leggings Set,72ef5446-dee3-4824-b34c-5beb537c3750,36,24,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/gjwpit4i4wjw1uvz5jem/toddler-top-and-leggings-set-cTXWGL.png"
52c67795-f3db-442e-ba5b-0c5049c742bd,Nike Heritage86 (MLB Yankees),Nike,Adjustable Cap,06d64f89-f4f2-459a-939b-0872884666a7,21,31,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/de1966fb-6a4e-44ee-875b-6b90fc67f0e4/heritage86-yankees-adjustable-cap-Nwqd94.png"
62551641-6d8c-4ad4-940e-46ad23ea480e,Nike Essential,Nike,Ball Pump,5aecdcde-12a9-45bc-a8b2-3e5eb3f1623f,12,2,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/wvrpvsbaxq8nnzne45th/essential-ball-pump-VzfR35.png"
d9832e6e-a231-4b6f-81f2-f4d75d1c136e,Nike,Nike,Women's Twist Mesh Headband,5aecdcde-12a9-45bc-a8b2-3e5eb3f1623f,15,36,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/d550e601-9d7c-4d5d-a2aa-82322cec68f1/womens-twist-mesh-headband-dwfMr3.png"
dac34601-f1ad-4e84-91e5-81bfb822aabc,Heat Heritage86,Nike,Nike Dri-FIT NBA Cap,4eeba00c-3694-4382-8b9b-32fabf143362,30,15,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/cb61f4f6-af12-43f4-986b-283b98472b2b/heat-heritage86-dri-fit-nba-cap-rk11Js.png"
f59a6b28-d9bb-4b75-9486-b023788d39c6,Nike 8-Pound,Nike,Strength Training Ball,86eea226-1bd3-4791-9803-e274824f3dc7,26,9,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/d55f9bbd-0b3b-4e6d-8ee1-d7400334a0dd/8-pound-strength-training-ball-pgDTNG.png"
80dcc020-1af9-42ba-b616-d65aad86ac9f,Club América,Nike,Men's Coaches' Jacket,bf767091-be35-4f0e-879a-e47bd706d19f,78,6,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/74a5f609-8bc2-4034-b0a2-f096e13f1896/club-am%C3%A9rica-mens-coaches-jacket-6HBR0H.png"
b288943f-54d1-4de6-b409-e623f458d51b,Nike Sportswear,Nike,Women's High-Rise Fleece Dance Shorts,bd575703-1e35-4121-9937-d9aee3faf656,38,9,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/cd8dda68-0785-46cd-8e45-d4de6d616dc1/sportswear-womens-high-rise-fleece-dance-shorts-XQsx5z.png"
9e1defcc-de94-4cf4-8e04-62c8f2fccde8,Nike College (Georgia),Nike,Women's Cropped T-Shirt,bf767091-be35-4f0e-879a-e47bd706d19f,35,10,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/20648def-8dc7-4bbe-8a06-468be2f7614e/georgia-womens-cropped-t-shirt-q6NNTN.png"
c0726cfb-83ba-4d6f-a274-1a1aec21fe53,Charlotte Hornets,Nike,Men's Jordan NBA T-Shirt,bf767091-be35-4f0e-879a-e47bd706d19f,35,47,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/34d8c44f-0517-4472-874e-f5791fe56555/charlotte-hornets-mens-jordan-nba-t-shirt-gf5rN7.png"
3b12f8a1-51c8-46e2-9f25-9247a4d4a0a3,Nike College (Tennessee),Nike,Men's Shorts,72ef5446-dee3-4824-b34c-5beb537c3750,24,49,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/60e5c844-19a2-45d9-98b4-7e1ed6f576ff/tennessee-mens-shorts-fLxfh8.png"
0880421d-5a88-4bc6-9998-ec7568ccf183,Nike Court Naomi Osaka Collection,Nike,Printed Tennis T-Shirt,4eeba00c-3694-4382-8b9b-32fabf143362,30,17,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/8a7c1f6e-6b3b-4fae-9170-603ee65dfb4d/court-naomi-osaka-collection-printed-tennis-t-shirt-xQ6860.png"
49a90932-1c8c-4a6c-a4ad-2b855cff7269,Nike College Dri-FIT Coach (Duke),Nike,Men's Shorts,b7210178-11c9-4327-b6d9-43430059237a,45,1,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/534707a5-2549-4baf-9673-1a13878a46cf/dri-fit-coach-duke-mens-shorts-PL1CkB.png"
d46f2a2f-6b50-4d0d-923a-fb8489b65abf,Nike Overview (MLB Philadelphia Phillies),Nike,Men's 1/2-Zip Jacket,e05faa5c-2334-49c0-a15d-70a99be827fc,110,31,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/d411fe20-c1e5-4c31-95ae-9df919d97d60/overview-philadelphia-phillies-mens-1-2-zip-jacket-FhVqqZ.png"
6d9e790e-714a-49d2-8362-25b321c341c6,Nike,Nike,Little Kids' High-Waisted Leggings,471d34fe-e486-4e31-8d71-67147096d170,12,31,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/5a1d0fca-a88c-4157-b1b1-04ea5f0b7e6d/little-kids-high-waisted-leggings-j4K0WB.png"
775a1104-f338-41b2-a2ee-e76b5fd3c606,Nike Dri-FIT Performance Select,Nike,Big Kids’ (Boys’) Crew-Neck Training Sweatshirt,ac1cdc4e-b26e-4036-af6c-7055f2f3db00,58,42,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/c12c74b2-c707-4a5e-8944-7a9e99efe49f/dri-fit-performance-select-big-kids-boys-crew-neck-training-sweatshirt-hCBNrr.png"
33f045de-2405-4ec2-8dea-82ca003269de,Air Jordan 1 Low SE,Nike,Big Kids' Shoes,471d34fe-e486-4e31-8d71-67147096d170,95,15,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/fdefd7a0-3a12-476b-9068-1e24f3803683/air-jordan-1-low-se-big-kids-shoes-X6sqJT.png"
511917ab-378c-438a-8753-819457d41c32,Air Jordan XXXVI Low Luka PF,Nike,Men's Basketball Shoes,72ef5446-dee3-4824-b34c-5beb537c3750,175,16,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/abd51fdf-a7b7-4a2f-aae9-a5b0a81b31ed/air-jordan-xxxvi-low-luka-pf-mens-basketball-shoes-wSX79b.png"
95b2dc77-4daf-4749-b804-217d312dd324,Nike,Nike,Kids' Scrunchie,bd575703-1e35-4121-9937-d9aee3faf656,9,18,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/7f09d89c-4bc9-4de9-b53f-04549d97f090/kids-scrunchie-mn5vD4.png"
49e761ec-3b9f-4f23-a816-4f3af792199c,Nike Offline Pack,Nike,Men's Shoes,f94355b1-fad9-4e7d-a89c-4d10822ae8c9,92,24,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/cc7901b4-637b-4848-b8ba-9d198d59bf1f/offline-pack-mens-shoes-Kb0Lw5.png"
f4a08ea2-e75e-42db-8b87-48b8e43d3a83,Nike Dri-FIT Sideline Velocity Lockup (NFL Green Bay Packers),Nike,Women's T-Shirt,4eeba00c-3694-4382-8b9b-32fabf143362,40,27,1000,1,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/76b16fe3-a708-41be-a51a-f19d050db8f8/dri-fit-sideline-velocity-lockup-green-bay-packers-womens-t-shirt-w1mPPs.png"
9c84bbc4-7fa0-42a0-8199-9b8fa2699939,Philadelphia 76ers,Nike,Men's Nike NBA Shorts,86eea226-1bd3-4791-9803-e274824f3dc7,48,37,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/b767c6c8-76ca-4eea-9c3b-459c7c4ea4c7/philadelphia-76ers-mens-nba-shorts-s3FCfg.png"
fa8e16db-4fdd-4e21-b55c-054305a6177a,Nike Sportswear,Nike,Men's Punk Crew,b7210178-11c9-4327-b6d9-43430059237a,53,21,1000,4,"https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/d1b4a24f-594b-4f18-8f51-ab977339060a/sportswear-mens-punk-crew-Nw4g9m.png"
